account_id,account_number,customer_id,institution_id,branch_id,product_id,open_date,close_date,account_status,currency,credit_limit,original_principal,is_joint_account
6094,ACCT-00006094,2986,3,118,15,2021-12-27,,Open,CAD,,,False
6095,ACCT-00006095,2986,2,62,14,2025-08-28,,Open,CAD,,,False
6096,ACCT-00006096,2987,1,3,3,2023-11-13,,Open,CAD,,,False
6097,ACCT-00006097,2987,1,25,14,2023-05-10,,Open,CAD,,,False
6098,ACCT-00006098,2987,1,30,1,2023-05-10,,Open,CAD,,,False
6099,ACCT-00006099,2988,4,135,2,2023-02-14,,Open,CAD,,,False
6100,ACCT-00006100,2989,2,86,1,2024-01-18,,Open,CAD,,,False
6101,ACCT-00006101,2990,1,24,2,2023-06-04,,Open,CAD,,,False
6102,ACCT-00006102,2991,5,204,2,2024-09-18,,Open,CAD,,,False
6103,ACCT-00006103,2991,5,191,15,2022-03-23,,Open,CAD,,,False
6104,ACCT-00006104,2991,3,94,1,2022-08-15,,Open,CAD,,,False
6105,ACCT-00006105,2992,3,118,1,2025-07-02,,Open,CAD,,,False
6106,ACCT-00006106,2992,4,140,3,2025-03-23,,Open,CAD,,,False
6107,ACCT-00006107,2992,5,196,9,2024-12-19,,Open,CAD,10000,,True
6108,ACCT-00006108,2993,5,179,1,2024-09-27,,Open,CAD,,,False
6109,ACCT-00006109,2994,2,81,8,2022-06-16,,Open,CAD,2000,,False
6110,ACCT-00006110,2994,4,153,6,2022-10-07,,Open,CAD,,,True
6111,ACCT-00006111,2995,1,19,3,2025-07-21,,Open,CAD,,,False
6112,ACCT-00006112,2995,5,191,12,2025-07-21,,Open,CAD,,350000,False
6113,ACCT-00006113,2996,6,211,1,2025-05-07,,Open,CAD,,,False
6114,ACCT-00006114,2996,3,128,8,2024-05-08,,Open,CAD,20000,,False
6115,ACCT-00006115,2997,3,105,3,2024-05-06,,Dormant,CAD,,,True
6116,ACCT-00006116,2998,4,167,3,2024-03-13,,Open,CAD,,,False
6117,ACCT-00006117,2999,1,34,1,2022-12-06,,Open,CAD,,,False
6118,ACCT-00006118,2999,1,33,7,2024-03-20,,Open,CAD,1000,,False
6119,ACCT-00006119,3000,2,58,15,2025-05-07,,Open,CAD,,,True
6120,ACCT-00006120,3000,4,162,3,2024-10-01,,Open,CAD,,,False
6121,ACCT-00006121,3001,5,178,7,2022-06-18,,Open,CAD,7500,,False
6122,ACCT-00006122,3001,2,88,1,2022-06-18,,Open,CAD,,,False
6123,ACCT-00006123,3001,4,158,14,2024-09-12,,Dormant,CAD,,,False
6124,ACCT-00006124,3002,2,61,5,2025-11-11,,Open,CAD,,,False
6125,ACCT-00006125,3002,3,108,13,2025-11-11,,Open,CAD,,25000,True
6126,ACCT-00006126,3002,4,162,14,2025-11-11,,Open,CAD,,,True
6127,ACCT-00006127,3003,5,203,1,2025-10-16,,Open,CAD,,,False
6128,ACCT-00006128,3004,4,153,3,2024-06-02,,Open,CAD,,,False
6129,ACCT-00006129,3004,1,19,8,2024-04-08,,Open,CAD,5000,,False
6130,ACCT-00006130,3004,4,166,7,2022-09-21,,Open,CAD,10000,,False
6131,ACCT-00006131,3005,5,172,5,2024-12-04,,Open,CAD,,,False
6132,ACCT-00006132,3006,3,98,2,2025-06-19,,Open,CAD,,,False
6133,ACCT-00006133,3006,5,203,3,2025-11-27,,Open,CAD,,,False
6134,ACCT-00006134,3007,6,224,4,2022-11-29,,Open,USD,,,False
6135,ACCT-00006135,3007,4,141,3,2023-03-27,,Open,CAD,,,False
6136,ACCT-00006136,3007,2,70,5,2021-08-12,,Frozen,CAD,,,False
6137,ACCT-00006137,3008,1,36,2,2024-01-07,,Dormant,CAD,,,False
6138,ACCT-00006138,3008,2,53,15,2024-08-11,,Frozen,CAD,,,False
6139,ACCT-00006139,3008,1,27,11,2022-12-11,,Open,CAD,,150000,False
6140,ACCT-00006140,3009,6,215,2,2021-06-15,,Open,CAD,,,True
6141,ACCT-00006141,3010,3,114,3,2023-06-20,,Open,CAD,,,False
6142,ACCT-00006142,3010,1,29,1,2022-05-15,,Open,CAD,,,False
6143,ACCT-00006143,3011,5,192,1,2023-05-06,,Open,CAD,,,False
6144,ACCT-00006144,3011,1,14,3,2023-02-01,,Open,CAD,,,False
6145,ACCT-00006145,3011,1,20,7,2025-01-16,,Open,CAD,5000,,False
6146,ACCT-00006146,3012,3,97,9,2021-11-05,,Open,CAD,3000,,False
6147,ACCT-00006147,3012,1,43,1,2023-01-19,,Open,CAD,,,False
6148,ACCT-00006148,3013,5,181,2,2022-01-13,,Open,CAD,,,False
6149,ACCT-00006149,3013,5,200,10,2022-04-21,,Open,CAD,,550000,False
6150,ACCT-00006150,3013,2,58,1,2023-10-02,,Open,CAD,,,False
6151,ACCT-00006151,3013,1,23,7,2022-04-25,,Open,CAD,7500,,False
6152,ACCT-00006152,3014,3,106,3,2024-02-04,,Open,CAD,,,False
6153,ACCT-00006153,3014,3,93,9,2024-11-16,,Open,CAD,15000,,False
6154,ACCT-00006154,3014,3,116,15,2024-01-28,,Open,CAD,,,False
6155,ACCT-00006155,3015,3,120,10,2024-07-22,,Open,CAD,,25000,False
6156,ACCT-00006156,3015,2,66,8,2022-09-28,,Open,CAD,10000,,False
6157,ACCT-00006157,3015,2,72,1,2022-09-28,,Open,CAD,,,False
6158,ACCT-00006158,3015,1,11,14,2022-09-28,,Open,CAD,,,False
6159,ACCT-00006159,3016,1,21,7,2024-09-24,,Open,CAD,10000,,False
6160,ACCT-00006160,3016,1,44,1,2020-07-04,,Open,CAD,,,False
6161,ACCT-00006161,3017,5,187,1,2025-12-08,,Open,CAD,,,False
6162,ACCT-00006162,3017,4,137,7,2025-12-08,,Open,CAD,1000,,False
6163,ACCT-00006163,3018,1,32,4,2025-11-21,,Open,USD,,,True
6164,ACCT-00006164,3018,3,114,3,2025-11-21,,Open,CAD,,,False
6165,ACCT-00006165,3018,5,202,9,2025-11-21,,Open,CAD,7500,,False
6166,ACCT-00006166,3019,2,89,1,2025-01-19,,Open,CAD,,,False
6167,ACCT-00006167,3020,2,68,15,2024-02-02,,Open,CAD,,,False
6168,ACCT-00006168,3020,5,190,2,2024-02-02,,Open,CAD,,,False
6169,ACCT-00006169,3021,1,35,7,2024-01-26,,Open,CAD,2000,,False
6170,ACCT-00006170,3021,2,54,1,2024-01-26,,Open,CAD,,,True
6171,ACCT-00006171,3022,6,215,3,2024-07-24,,Open,CAD,,,False
6172,ACCT-00006172,3022,2,78,13,2023-08-06,2023-11-03,Closed,CAD,,35000,False
6173,ACCT-00006173,3023,4,143,2,2023-10-29,,Open,CAD,,,False
6174,ACCT-00006174,3024,1,15,1,2021-03-05,,Open,CAD,,,False
6175,ACCT-00006175,3024,5,188,12,2024-03-03,,Open,CAD,,65000,False
6176,ACCT-00006176,3025,2,54,2,2024-07-19,,Open,CAD,,,False
6177,ACCT-00006177,3026,3,99,5,2021-08-30,,Open,CAD,,,False
6178,ACCT-00006178,3026,4,147,3,2023-07-08,,Dormant,CAD,,,False
6179,ACCT-00006179,3026,1,34,1,2023-07-03,,Open,CAD,,,False
6180,ACCT-00006180,3027,1,26,3,2025-11-28,,Open,CAD,,,False
6181,ACCT-00006181,3027,5,181,15,2022-09-23,,Open,CAD,,,False
6182,ACCT-00006182,3028,3,95,3,2025-05-14,,Open,CAD,,,False
6183,ACCT-00006183,3028,3,102,14,2024-03-05,,Open,CAD,,,False
6184,ACCT-00006184,3029,3,103,2,2025-11-12,,Open,CAD,,,True
6185,ACCT-00006185,3029,2,73,14,2025-11-12,,Dormant,CAD,,,False
6186,ACCT-00006186,3030,2,55,3,2021-08-18,,Open,CAD,,,False
6187,ACCT-00006187,3030,2,85,8,2022-06-04,,Open,CAD,10000,,False
6188,ACCT-00006188,3031,4,145,3,2025-11-14,,Open,CAD,,,True
6189,ACCT-00006189,3032,2,61,5,2025-10-06,,Open,CAD,,,False
6190,ACCT-00006190,3032,1,2,15,2022-12-23,,Open,CAD,,,False
6191,ACCT-00006191,3033,3,122,3,2021-06-09,,Open,CAD,,,False
6192,ACCT-00006192,3033,4,158,15,2024-07-26,,Open,CAD,,,False
6193,ACCT-00006193,3033,1,45,1,2024-07-24,,Open,CAD,,,False
6194,ACCT-00006194,3034,3,115,6,2022-09-12,,Open,CAD,,,False
6195,ACCT-00006195,3034,5,197,1,2022-09-12,,Open,CAD,,,False
6196,ACCT-00006196,3034,1,16,3,2024-08-13,,Open,CAD,,,False
6197,ACCT-00006197,3035,5,208,5,2024-04-12,,Open,CAD,,,False
6198,ACCT-00006198,3035,4,169,8,2023-08-16,,Open,CAD,3000,,False
6199,ACCT-00006199,3036,4,163,3,2024-01-14,,Open,CAD,,,False
6200,ACCT-00006200,3037,3,94,1,2023-01-01,,Open,CAD,,,True
6201,ACCT-00006201,3037,6,212,13,2021-09-11,,Open,CAD,,150000,False
6202,ACCT-00006202,3037,6,215,2,2025-06-14,,Open,CAD,,,False
6203,ACCT-00006203,3037,6,216,3,2021-02-07,,Open,CAD,,,False
6204,ACCT-00006204,3038,1,27,3,2021-12-09,,Open,CAD,,,False
6205,ACCT-00006205,3038,3,129,1,2023-11-15,,Open,CAD,,,True
6206,ACCT-00006206,3039,1,27,1,2020-10-24,2021-12-21,Closed,CAD,,,False
6207,ACCT-00006207,3040,5,171,3,2023-12-14,,Open,CAD,,,False
6208,ACCT-00006208,3040,5,184,15,2025-06-24,,Open,CAD,,,True
6209,ACCT-00006209,3041,6,218,14,2023-01-09,,Open,CAD,,,False
6210,ACCT-00006210,3041,4,167,3,2022-12-28,,Open,CAD,,,False
6211,ACCT-00006211,3041,2,90,2,2023-08-16,,Open,CAD,,,True
6212,ACCT-00006212,3041,4,161,4,2021-11-13,2023-01-30,Closed,USD,,,True
6213,ACCT-00006213,3042,2,78,3,2023-11-15,,Open,CAD,,,False
6214,ACCT-00006214,3043,4,152,2,2022-12-31,,Open,CAD,,,False
6215,ACCT-00006215,3044,2,77,3,2025-07-05,,Open,CAD,,,False
6216,ACCT-00006216,3045,5,203,7,2023-12-11,2025-10-19,Closed,CAD,1000,,False
6217,ACCT-00006217,3045,3,130,2,2024-05-06,,Open,CAD,,,False
6218,ACCT-00006218,3045,2,65,1,2022-10-08,,Open,CAD,,,False
6219,ACCT-00006219,3046,3,121,1,2024-05-04,,Open,CAD,,,False
6220,ACCT-00006220,3047,4,139,2,2024-06-24,,Open,CAD,,,False
6221,ACCT-00006221,3047,5,189,7,2020-12-13,,Open,CAD,5000,,False
6222,ACCT-00006222,3048,5,204,3,2024-04-06,,Open,CAD,,,False
6223,ACCT-00006223,3048,4,149,5,2023-06-20,,Open,CAD,,,True
6224,ACCT-00006224,3049,5,189,1,2025-07-29,,Open,CAD,,,False
6225,ACCT-00006225,3049,3,114,11,2025-07-29,,Open,CAD,,350000,False
6226,ACCT-00006226,3050,6,219,10,2025-06-30,,Open,CAD,,35000,False
6227,ACCT-00006227,3050,4,145,12,2025-06-30,,Open,CAD,,35000,False
6228,ACCT-00006228,3050,1,40,11,2025-06-30,,Open,CAD,,65000,False
6229,ACCT-00006229,3050,2,47,5,2025-06-30,,Open,CAD,,,False
6230,ACCT-00006230,3051,5,171,5,2020-05-05,,Open,CAD,,,False
6231,ACCT-00006231,3051,6,221,9,2022-05-15,,Open,CAD,5000,,False
6232,ACCT-00006232,3051,4,132,12,2024-12-01,,Open,CAD,,35000,False
6233,ACCT-00006233,3051,3,121,1,2023-03-04,,Open,CAD,,,False
6234,ACCT-00006234,3052,1,1,7,2020-12-19,,Open,CAD,1000,,False
6235,ACCT-00006235,3052,1,2,3,2021-11-14,,Open,CAD,,,False
6236,ACCT-00006236,3052,1,20,5,2024-06-26,,Open,CAD,,,False
6237,ACCT-00006237,3053,1,30,3,2023-08-06,,Open,CAD,,,False
6238,ACCT-00006238,3054,2,46,5,2025-12-06,,Open,CAD,,,False
6239,ACCT-00006239,3054,2,67,7,2023-04-09,,Open,CAD,7500,,False
6240,ACCT-00006240,3054,3,130,3,2021-03-02,,Open,CAD,,,False
6241,ACCT-00006241,3054,1,32,12,2025-09-27,,Open,CAD,,350000,False
6242,ACCT-00006242,3055,1,30,7,2024-10-20,,Open,CAD,1000,,False
6243,ACCT-00006243,3055,1,15,10,2025-12-14,,Open,CAD,,35000,False
6244,ACCT-00006244,3055,2,64,3,2024-10-19,,Open,CAD,,,True
6245,ACCT-00006245,3056,3,93,2,2024-05-27,,Open,CAD,,,False
6246,ACCT-00006246,3057,1,33,7,2025-10-11,,Open,CAD,7500,,False
6247,ACCT-00006247,3057,1,1,1,2025-10-11,,Open,CAD,,,False
6248,ACCT-00006248,3058,2,71,1,2024-05-17,,Open,CAD,,,False
6249,ACCT-00006249,3058,2,46,7,2024-05-17,,Open,CAD,5000,,False
6250,ACCT-00006250,3058,1,14,3,2024-05-17,,Open,CAD,,,False
6251,ACCT-00006251,3059,2,84,1,2023-07-01,,Open,CAD,,,False
6252,ACCT-00006252,3060,4,167,1,2022-10-25,,Open,CAD,,,False
6253,ACCT-00006253,3060,6,222,13,2022-10-25,,Open,CAD,,550000,False
6254,ACCT-00006254,3060,5,192,12,2023-10-07,,Open,CAD,,350000,False
6255,ACCT-00006255,3061,4,141,3,2023-10-21,,Open,CAD,,,True
6256,ACCT-00006256,3061,3,104,8,2022-09-11,,Open,CAD,1000,,False
6257,ACCT-00006257,3062,5,185,1,2024-12-09,,Open,CAD,,,False
6258,ACCT-00006258,3062,6,220,4,2022-06-08,,Open,USD,,,True
6259,ACCT-00006259,3063,6,215,3,2025-05-31,,Open,CAD,,,False
6260,ACCT-00006260,3063,5,188,5,2024-11-02,,Open,CAD,,,False
6261,ACCT-00006261,3064,4,154,8,2021-06-19,,Dormant,CAD,1000,,False
6262,ACCT-00006262,3064,6,220,2,2025-07-06,,Open,CAD,,,False
6263,ACCT-00006263,3064,4,158,3,2022-03-07,,Open,CAD,,,False
6264,ACCT-00006264,3065,6,216,3,2023-05-24,,Open,CAD,,,True
6265,ACCT-00006265,3066,3,117,9,2023-09-01,,Open,CAD,3000,,False
6266,ACCT-00006266,3066,3,127,12,2024-04-03,,Open,CAD,,65000,False
6267,ACCT-00006267,3066,4,168,3,2023-11-14,,Open,CAD,,,False
6268,ACCT-00006268,3067,2,87,2,2024-12-02,,Open,CAD,,,False
6269,ACCT-00006269,3068,2,59,1,2025-04-16,,Open,CAD,,,False
6270,ACCT-00006270,3069,3,96,15,2025-07-23,,Open,CAD,,,False
6271,ACCT-00006271,3069,1,27,1,2025-07-23,,Open,CAD,,,False
6272,ACCT-00006272,3070,6,214,12,2024-12-23,,Open,CAD,,550000,False
6273,ACCT-00006273,3070,4,146,1,2024-02-11,,Open,CAD,,,False
6274,ACCT-00006274,3070,2,78,5,2024-02-11,,Open,CAD,,,False
6275,ACCT-00006275,3070,4,166,3,2024-02-11,,Open,CAD,,,False
6276,ACCT-00006276,3071,3,115,3,2024-01-06,,Open,CAD,,,False
6277,ACCT-00006277,3071,3,97,15,2024-08-22,,Open,CAD,,,False
6278,ACCT-00006278,3072,2,47,1,2025-09-14,,Open,CAD,,,False
6279,ACCT-00006279,3073,2,49,7,2023-08-10,,Open,CAD,5000,,False
6280,ACCT-00006280,3073,5,180,5,2023-10-13,,Open,CAD,,,False
6281,ACCT-00006281,3074,5,199,3,2023-04-17,,Open,CAD,,,False
6282,ACCT-00006282,3074,2,50,1,2025-01-21,,Open,CAD,,,False
6283,ACCT-00006283,3074,4,142,2,2022-03-05,2024-01-13,Closed,CAD,,,False
6284,ACCT-00006284,3075,3,102,11,2024-07-20,,Open,CAD,,550000,False
6285,ACCT-00006285,3075,1,29,3,2025-10-28,,Open,CAD,,,False
6286,ACCT-00006286,3075,3,92,7,2024-07-20,,Open,CAD,3000,,False
6287,ACCT-00006287,3076,1,43,2,2025-04-19,,Open,CAD,,,False
6288,ACCT-00006288,3077,2,60,15,2022-12-10,,Open,CAD,,,False
6289,ACCT-00006289,3077,2,60,1,2022-12-10,,Open,CAD,,,False
6290,ACCT-00006290,3078,1,30,1,2023-07-03,,Open,CAD,,,False
6291,ACCT-00006291,3078,5,178,3,2024-05-25,,Open,CAD,,,False
6292,ACCT-00006292,3079,4,150,3,2024-09-24,,Open,CAD,,,False
6293,ACCT-00006293,3079,3,95,2,2024-09-24,2025-10-08,Closed,CAD,,,False
6294,ACCT-00006294,3080,2,69,2,2023-05-27,,Open,CAD,,,False
6295,ACCT-00006295,3081,1,28,2,2025-04-24,,Open,CAD,,,False
6296,ACCT-00006296,3081,1,9,3,2025-04-24,,Open,CAD,,,False
6297,ACCT-00006297,3082,5,177,2,2025-03-16,,Open,CAD,,,False
6298,ACCT-00006298,3083,4,131,5,2025-02-25,,Open,CAD,,,False
6299,ACCT-00006299,3084,3,93,8,2024-05-29,,Open,CAD,3000,,False
6300,ACCT-00006300,3084,2,82,5,2025-02-26,,Open,CAD,,,False
6301,ACCT-00006301,3085,1,36,1,2024-11-30,,Open,CAD,,,True
6302,ACCT-00006302,3086,3,106,3,2022-05-15,,Open,CAD,,,False
6303,ACCT-00006303,3086,5,187,9,2022-05-15,,Open,CAD,3000,,False
6304,ACCT-00006304,3086,5,187,2,2025-01-09,,Open,CAD,,,False
6305,ACCT-00006305,3087,5,201,3,2025-10-01,,Open,CAD,,,False
6306,ACCT-00006306,3088,3,109,2,2020-11-11,,Open,CAD,,,False
6307,ACCT-00006307,3089,1,7,3,2022-04-01,,Dormant,CAD,,,True
6308,ACCT-00006308,3089,3,98,7,2022-04-01,,Open,CAD,2000,,False
6309,ACCT-00006309,3090,2,77,4,2020-07-26,,Open,USD,,,False
6310,ACCT-00006310,3091,5,202,1,2025-07-28,,Open,CAD,,,False
6311,ACCT-00006311,3091,1,30,9,2025-07-28,,Open,CAD,3000,,False
6312,ACCT-00006312,3092,2,79,1,2022-09-10,,Open,CAD,,,False
6313,ACCT-00006313,3092,1,4,6,2022-09-10,,Open,CAD,,,True
6314,ACCT-00006314,3092,5,179,3,2022-09-10,,Open,CAD,,,False
6315,ACCT-00006315,3093,1,25,3,2021-08-02,,Open,CAD,,,False
6316,ACCT-00006316,3093,2,80,4,2021-08-02,,Open,USD,,,False
6317,ACCT-00006317,3094,1,24,3,2025-06-13,,Open,CAD,,,False
6318,ACCT-00006318,3094,5,191,14,2024-07-13,,Open,CAD,,,False
6319,ACCT-00006319,3094,4,145,7,2024-02-22,,Open,CAD,3000,,False
6320,ACCT-00006320,3095,1,1,6,2024-10-17,,Open,CAD,,,False
6321,ACCT-00006321,3095,1,1,9,2021-12-24,,Open,CAD,2000,,False
6322,ACCT-00006322,3096,5,200,3,2021-12-30,,Open,CAD,,,False
6323,ACCT-00006323,3096,1,27,1,2024-05-09,,Open,CAD,,,False
6324,ACCT-00006324,3097,1,43,1,2023-06-02,,Open,CAD,,,False
6325,ACCT-00006325,3098,1,18,6,2025-11-24,,Open,CAD,,,False
6326,ACCT-00006326,3098,6,218,1,2024-08-02,,Open,CAD,,,False
6327,ACCT-00006327,3098,3,112,15,2024-08-02,,Open,CAD,,,False
6328,ACCT-00006328,3099,5,199,2,2025-05-25,,Open,CAD,,,False
6329,ACCT-00006329,3100,5,187,1,2024-10-03,,Open,CAD,,,False
6330,ACCT-00006330,3100,5,190,15,2024-01-13,,Open,CAD,,,False
6331,ACCT-00006331,3101,6,223,15,2025-08-28,,Open,CAD,,,False
6332,ACCT-00006332,3101,2,72,2,2025-08-03,,Open,CAD,,,False
6333,ACCT-00006333,3102,2,90,1,2023-03-18,,Open,CAD,,,False
6334,ACCT-00006334,3103,6,218,1,2024-07-02,,Open,CAD,,,False
6335,ACCT-00006335,3103,1,29,12,2024-07-02,,Open,CAD,,350000,False
6336,ACCT-00006336,3104,4,161,15,2024-12-01,,Open,CAD,,,False
6337,ACCT-00006337,3104,1,38,3,2024-12-01,,Open,CAD,,,False
6338,ACCT-00006338,3105,4,146,8,2025-09-01,,Open,CAD,7500,,False
6339,ACCT-00006339,3105,4,142,3,2025-09-01,,Open,CAD,,,False
6340,ACCT-00006340,3105,5,190,7,2025-09-01,,Open,CAD,5000,,False
6341,ACCT-00006341,3106,2,70,3,2025-02-17,,Frozen,CAD,,,False
6342,ACCT-00006342,3106,2,68,11,2025-11-15,,Open,CAD,,15000,False
6343,ACCT-00006343,3107,2,70,2,2022-01-06,,Open,CAD,,,False
6344,ACCT-00006344,3107,3,93,3,2021-03-19,,Open,CAD,,,False
6345,ACCT-00006345,3107,5,203,5,2022-12-15,,Open,CAD,,,False
6346,ACCT-00006346,3107,3,108,7,2021-10-21,,Open,CAD,5000,,False
6347,ACCT-00006347,3108,6,215,1,2022-02-08,,Open,CAD,,,False
6348,ACCT-00006348,3108,1,27,5,2024-09-26,,Open,CAD,,,False
6349,ACCT-00006349,3109,2,81,1,2024-03-13,,Open,CAD,,,False
6350,ACCT-00006350,3109,2,85,13,2025-12-06,,Open,CAD,,15000,False
6351,ACCT-00006351,3110,6,220,1,2021-03-26,2023-01-20,Closed,CAD,,,False
6352,ACCT-00006352,3111,2,77,9,2023-01-25,,Open,CAD,7500,,False
6353,ACCT-00006353,3111,4,139,7,2022-07-15,,Open,CAD,20000,,True
6354,ACCT-00006354,3111,2,72,1,2021-12-05,,Open,CAD,,,False
6355,ACCT-00006355,3112,4,155,1,2022-11-14,,Open,CAD,,,False
6356,ACCT-00006356,3112,5,191,7,2024-07-24,,Open,CAD,3000,,False
6357,ACCT-00006357,3113,3,93,1,2023-05-06,,Open,CAD,,,False
6358,ACCT-00006358,3113,3,120,15,2023-11-24,,Open,CAD,,,False
6359,ACCT-00006359,3114,2,72,14,2025-06-16,,Open,CAD,,,False
6360,ACCT-00006360,3114,4,157,6,2025-06-16,,Open,CAD,,,False
6361,ACCT-00006361,3115,2,75,3,2025-10-13,,Open,CAD,,,False
6362,ACCT-00006362,3115,2,81,15,2023-06-12,,Open,CAD,,,False
6363,ACCT-00006363,3116,4,157,1,2022-10-25,,Open,CAD,,,False
6364,ACCT-00006364,3116,6,225,3,2023-11-07,,Open,CAD,,,False
6365,ACCT-00006365,3117,2,53,8,2022-11-13,,Open,CAD,3000,,False
6366,ACCT-00006366,3117,1,33,2,2023-05-20,,Open,CAD,,,False
6367,ACCT-00006367,3118,3,128,3,2025-03-07,,Open,CAD,,,False
6368,ACCT-00006368,3118,5,200,14,2025-03-07,,Open,CAD,,,False
6369,ACCT-00006369,3119,2,69,1,2023-01-08,,Dormant,CAD,,,False
6370,ACCT-00006370,3119,1,27,8,2024-01-10,,Open,CAD,15000,,False
6371,ACCT-00006371,3120,4,170,4,2024-04-09,,Open,USD,,,False
6372,ACCT-00006372,3120,2,88,1,2024-04-09,,Open,CAD,,,False
6373,ACCT-00006373,3121,5,208,3,2024-10-28,,Open,CAD,,,False
6374,ACCT-00006374,3121,6,219,1,2024-10-28,,Open,CAD,,,False
6375,ACCT-00006375,3121,4,134,10,2024-10-28,,Dormant,CAD,,25000,False
6376,ACCT-00006376,3122,4,159,1,2022-04-19,,Open,CAD,,,False
6377,ACCT-00006377,3123,1,6,3,2025-11-11,,Open,CAD,,,True
6378,ACCT-00006378,3124,3,116,3,2025-04-13,,Open,CAD,,,False
6379,ACCT-00006379,3124,4,138,1,2025-04-13,,Open,CAD,,,False
6380,ACCT-00006380,3125,2,66,6,2020-03-14,,Open,CAD,,,False
6381,ACCT-00006381,3125,4,154,12,2023-12-22,,Open,CAD,,15000,False
6382,ACCT-00006382,3125,2,62,3,2020-06-14,,Open,CAD,,,False
6383,ACCT-00006383,3126,3,102,11,2025-10-14,,Open,CAD,,350000,True
6384,ACCT-00006384,3126,3,121,1,2025-06-04,,Open,CAD,,,False
6385,ACCT-00006385,3126,1,44,3,2025-06-04,,Open,CAD,,,False
6386,ACCT-00006386,3127,2,64,1,2024-10-26,,Frozen,CAD,,,False
6387,ACCT-00006387,3128,1,2,10,2024-05-01,,Open,CAD,,65000,False
6388,ACCT-00006388,3128,2,79,1,2024-05-01,,Open,CAD,,,False
6389,ACCT-00006389,3129,3,123,2,2025-09-21,,Open,CAD,,,False
6390,ACCT-00006390,3130,3,118,3,2021-09-27,,Open,CAD,,,False
6391,ACCT-00006391,3131,4,146,3,2024-06-05,2024-07-22,Closed,CAD,,,False
6392,ACCT-00006392,3131,5,180,11,2024-07-20,,Open,CAD,,35000,False
6393,ACCT-00006393,3131,1,42,7,2023-07-19,,Open,CAD,5000,,False
6394,ACCT-00006394,3132,6,223,2,2024-07-02,,Open,CAD,,,False
6395,ACCT-00006395,3132,1,36,6,2024-07-02,,Open,CAD,,,False
6396,ACCT-00006396,3133,2,85,1,2023-11-16,,Open,CAD,,,False
6397,ACCT-00006397,3133,2,47,3,2022-12-15,,Frozen,CAD,,,False
6398,ACCT-00006398,3134,2,76,3,2024-08-29,,Dormant,CAD,,,True
6399,ACCT-00006399,3135,3,94,1,2022-01-04,,Open,CAD,,,False
6400,ACCT-00006400,3136,4,131,1,2022-03-06,,Open,CAD,,,False
6401,ACCT-00006401,3136,2,79,15,2023-09-13,,Open,CAD,,,True
6402,ACCT-00006402,3136,1,5,8,2021-04-19,,Open,CAD,5000,,False
6403,ACCT-00006403,3136,3,124,2,2022-08-20,,Open,CAD,,,False
6404,ACCT-00006404,3137,5,186,8,2025-12-09,,Open,CAD,7500,,False
6405,ACCT-00006405,3137,2,73,3,2025-12-09,,Open,CAD,,,False
6406,ACCT-00006406,3138,4,153,3,2023-08-08,2024-06-13,Closed,CAD,,,False
6407,ACCT-00006407,3138,3,126,11,2024-10-29,,Open,CAD,,15000,False
6408,ACCT-00006408,3138,2,54,10,2024-10-16,,Open,CAD,,35000,False
6409,ACCT-00006409,3138,1,1,1,2023-08-08,,Open,CAD,,,False
6410,ACCT-00006410,3139,3,101,5,2024-11-21,,Open,CAD,,,False
6411,ACCT-00006411,3139,3,102,2,2024-11-21,,Open,CAD,,,False
6412,ACCT-00006412,3139,6,223,15,2025-02-18,,Open,CAD,,,False
6413,ACCT-00006413,3140,5,196,3,2024-03-31,,Open,CAD,,,False
6414,ACCT-00006414,3140,2,84,2,2024-08-31,,Open,CAD,,,False
6415,ACCT-00006415,3140,2,79,7,2025-04-01,,Open,CAD,10000,,False
6416,ACCT-00006416,3141,2,73,3,2023-11-29,,Open,CAD,,,False
6417,ACCT-00006417,3141,2,69,2,2023-11-29,,Open,CAD,,,False
6418,ACCT-00006418,3142,5,197,11,2024-08-21,,Open,CAD,,150000,False
6419,ACCT-00006419,3142,4,136,1,2024-06-07,,Open,CAD,,,True
6420,ACCT-00006420,3143,3,103,1,2025-02-28,,Open,CAD,,,False
6421,ACCT-00006421,3144,5,179,1,2023-09-29,,Open,CAD,,,False
6422,ACCT-00006422,3144,4,154,8,2023-09-29,,Open,CAD,15000,,False
6423,ACCT-00006423,3145,3,99,2,2024-01-14,,Open,CAD,,,False
6424,ACCT-00006424,3145,1,17,7,2023-07-29,,Open,CAD,5000,,False
6425,ACCT-00006425,3146,5,173,3,2024-12-28,,Open,CAD,,,True
6426,ACCT-00006426,3147,5,191,3,2021-12-05,,Open,CAD,,,False
6427,ACCT-00006427,3147,1,21,5,2021-12-05,,Open,CAD,,,False
6428,ACCT-00006428,3147,6,215,12,2024-07-31,,Open,CAD,,350000,False
6429,ACCT-00006429,3148,1,21,1,2024-01-13,,Dormant,CAD,,,False
6430,ACCT-00006430,3148,2,48,7,2024-06-27,,Open,CAD,3000,,False
6431,ACCT-00006431,3149,4,152,1,2021-06-20,,Open,CAD,,,False
6432,ACCT-00006432,3149,4,168,4,2025-06-22,,Open,USD,,,True
6433,ACCT-00006433,3150,3,109,10,2023-09-02,,Open,CAD,,350000,False
6434,ACCT-00006434,3150,2,82,3,2023-09-02,,Open,CAD,,,False
6435,ACCT-00006435,3151,2,70,2,2023-12-09,,Open,CAD,,,True
